Codigo,Municipio,Distancia,Servico,Atendimento,Percentual
315320,Presidente_Juscelino,207,S6,30,100
315320,Presidente_Juscelino,207,S7,11,100
315320,Presidente_Juscelino,207,S8,3,100
315320,Presidente_Juscelino,207,S10,24,100
315330,Presidente_Kubitschek,297,S4,8,100
315330,Presidente_Kubitschek,297,S5,17,100
315330,Presidente_Kubitschek,297,S7,5,100
315340,Presidente_Olegario,469,S4,10,100
315340,Presidente_Olegario,469,S5,11,100
315340,Presidente_Olegario,469,S6,12,100
315340,Presidente_Olegario,469,S7,6,100
315340,Presidente_Olegario,469,S8,1,100
315350,Alto_Jequitiba,325,S4,19,100
315350,Alto_Jequitiba,325,S5,36,100
315350,Alto_Jequitiba,325,S6,21,100
315350,Alto_Jequitiba,325,S7,14,100
315350,Alto_Jequitiba,325,S8,3,100
315360,Prudente_De_Morais,79,S4,162,100
315360,Prudente_De_Morais,79,S5,422,100
315360,Prudente_De_Morais,79,S6,126,100
315360,Prudente_De_Morais,79,S7,108,100
315360,Prudente_De_Morais,79,S8,17,100
315360,Prudente_De_Morais,79,S10,221,100
315370,Quartel_Geral,218,S4,8,100
315370,Quartel_Geral,218,S5,41,100
315370,Quartel_Geral,218,S6,32,100
315370,Quartel_Geral,218,S7,15,100
315370,Quartel_Geral,218,S8,3,100
315370,Quartel_Geral,218,S10,23,100
315380,Queluzito,122,S4,20,100
315380,Queluzito,122,S5,44,100
315380,Queluzito,122,S6,16,100
315380,Queluzito,122,S7,10,100
315380,Queluzito,122,S8,2,100
315380,Queluzito,122,S10,22,100
315390,Raposos,43,S4,260,100
315390,Raposos,43,S5,824,100
315390,Raposos,43,S6,163,100
315390,Raposos,43,S7,147,100
315390,Raposos,43,S8,39,100
315390,Raposos,43,S10,472,100
315400,Raul_Soares,241,S4,42,100
315400,Raul_Soares,241,S5,88,100
315400,Raul_Soares,241,S6,76,100
315400,Raul_Soares,241,S7,28,100
315400,Raul_Soares,241,S8,6,100
315400,Raul_Soares,241,S10,54,100
315410,Recreio,360,S4,3,100
315410,Recreio,360,S5,16,100
315410,Recreio,360,S6,12,100
315410,Recreio,360,S7,6,100
315410,Recreio,360,S8,2,100
315415,Reduto,301,S4,14,100
315415,Reduto,301,S5,38,100
315415,Reduto,301,S6,19,100
315415,Reduto,301,S7,12,100
315415,Reduto,301,S8,3,100
315415,Reduto,301,S10,12,100
315420,Resende_Costa,201,S5,59,100
315420,Resende_Costa,201,S6,25,100
315420,Resende_Costa,201,S7,21,100
315420,Resende_Costa,201,S8,5,100
315420,Resende_Costa,201,S10,39,100
315430,Resplendor,465,S5,6,100
315430,Resplendor,465,S6,12,100
315430,Resplendor,465,S7,4,100
315430,Resplendor,465,S8,1,100
315440,Ressaquinha,155,S4,35,100
315440,Ressaquinha,155,S5,99,100
315440,Ressaquinha,155,S6,3,100
315440,Ressaquinha,155,S7,24,100
315440,Ressaquinha,155,S8,4,100
315440,Ressaquinha,155,S10,40,100
315445,Riachinho,587,S4,6,100
315445,Riachinho,587,S6,6,100
315445,Riachinho,587,S7,3,100
315450,Riacho_Dos_Machados,559,S4,5,100
315450,Riacho_Dos_Machados,559,S6,7,100
315450,Riacho_Dos_Machados,559,S7,5,100
315460,Ribeirao_Das_Neves,33,S2,18776,100
315460,Ribeirao_Das_Neves,33,S3,198,7
315460,Ribeirao_Das_Neves,33,S4,2576,100
315460,Ribeirao_Das_Neves,33,S5,8690,100
315460,Ribeirao_Das_Neves,33,S6,2791,100
315460,Ribeirao_Das_Neves,33,S7,2597,100
315460,Ribeirao_Das_Neves,33,S8,437,100
315460,Ribeirao_Das_Neves,33,S9,6805,100
315460,Ribeirao_Das_Neves,33,S10,5507,100
315460,Ribeirao_Das_Neves,33,S11,14441,34
315470,Ribeirao_Vermelho,214,S5,24,100
315470,Ribeirao_Vermelho,214,S7,4,100
315470,Ribeirao_Vermelho,214,S8,2,100
315470,Ribeirao_Vermelho,214,S10,12,100
315480,Rio_Acima,50,S4,160,100
315480,Rio_Acima,50,S5,517,100
315480,Rio_Acima,50,S6,118,100
315480,Rio_Acima,50,S7,60,100
315480,Rio_Acima,50,S8,23,100
315480,Rio_Acima,50,S10,285,100
315490,Rio_Casca,211,S4,39,100
315490,Rio_Casca,211,S5,29,100
315490,Rio_Casca,211,S6,37,100
315490,Rio_Casca,211,S7,14,100
315490,Rio_Casca,211,S8,4,100
315490,Rio_Casca,211,S10,35,100
315500,Rio_Doce,209,S4,13,100
315500,Rio_Doce,209,S5,18,100
315500,Rio_Doce,209,S6,6,100
315500,Rio_Doce,209,S7,8,100
315500,Rio_Doce,209,S10,15,100
315520,Rio_Espera,168,S4,25,100
315520,Rio_Espera,168,S5,53,100
315520,Rio_Espera,168,S6,18,100
315520,Rio_Espera,168,S7,13,100
315520,Rio_Espera,168,S8,3,100
315520,Rio_Espera,168,S10,27,100
315530,Rio_Manso,70,S4,105,100
315530,Rio_Manso,70,S5,204,100
315530,Rio_Manso,70,S6,101,100
315530,Rio_Manso,70,S7,43,100
315530,Rio_Manso,70,S8,12,100
315530,Rio_Manso,70,S10,124,100
315540,Rio_Novo,294,S4,29,100
315540,Rio_Novo,294,S5,52,100
315540,Rio_Novo,294,S6,2,100
315540,Rio_Novo,294,S7,13,100
315540,Rio_Novo,294,S8,4,100
315540,Rio_Novo,294,S10,20,100
315550,Rio_Paranaiba,311,S4,17,100
315550,Rio_Paranaiba,311,S5,25,100
315550,Rio_Paranaiba,311,S6,22,100
315550,Rio_Paranaiba,311,S7,12,100
315550,Rio_Paranaiba,311,S8,3,100
315550,Rio_Paranaiba,311,S10,16,100
315570,Rio_Piracicaba,146,S4,60,100
315570,Rio_Piracicaba,146,S5,136,100
315570,Rio_Piracicaba,146,S6,87,100
315570,Rio_Piracicaba,146,S7,46,100
315570,Rio_Piracicaba,146,S8,9,100
315570,Rio_Piracicaba,146,S10,75,100
315580,Rio_Pomba,248,S5,50,100
315580,Rio_Pomba,248,S6,42,100
315580,Rio_Pomba,248,S7,25,100
315580,Rio_Pomba,248,S8,6,100
315580,Rio_Pomba,248,S10,38,100
315590,Rio_Preto,346,S5,10,100
315590,Rio_Preto,346,S7,5,100
315600,Rio_Vermelho,340,S4,7,100
315600,Rio_Vermelho,340,S5,22,100
315600,Rio_Vermelho,340,S6,16,100
315600,Rio_Vermelho,340,S7,13,100
315600,Rio_Vermelho,340,S8,2,100
315600,Rio_Vermelho,340,S10,12,100
315610,Ritapolis,214,S4,18,100
315610,Ritapolis,214,S5,56,100
315610,Ritapolis,214,S6,10,100
315610,Ritapolis,214,S7,13,100
315610,Ritapolis,214,S8,4,100
315610,Ritapolis,214,S10,18,100
315620,Rochedo_De_Minas,319,S4,4,100
315620,Rochedo_De_Minas,319,S5,10,100
315630,Rodeiro,291,S4,16,100
315630,Rodeiro,291,S5,44,100
315630,Rodeiro,291,S6,10,100
315630,Rodeiro,291,S7,13,100
315630,Rodeiro,291,S8,4,100
315630,Rodeiro,291,S10,19,100
315640,Romaria,482,S4,2,100
315640,Romaria,482,S5,1,63
315645,Rosario_Da_Limeira,292,S4,5,100
315645,Rosario_Da_Limeira,292,S5,21,100
315645,Rosario_Da_Limeira,292,S6,15,100
315645,Rosario_Da_Limeira,292,S7,7,100
315645,Rosario_Da_Limeira,292,S8,2,100
315650,Rubelita,662,S7,1,100
315670,Sabara,35,S2,3835,100
315670,Sabara,35,S4,511,100
315670,Sabara,35,S5,1763,100
315670,Sabara,35,S6,522,100
315670,Sabara,35,S7,578,100
315670,Sabara,35,S8,83,100
315670,Sabara,35,S10,1099,100
315680,Sabinopolis,283,S5,16,100
315680,Sabinopolis,283,S6,26,100
315680,Sabinopolis,283,S7,15,100
315680,Sabinopolis,283,S8,4,100
315680,Sabinopolis,283,S10,22,100
315690,Sacramento,438,S4,11,100
315690,Sacramento,438,S6,21,100
315690,Sacramento,438,S7,5,100
315690,Sacramento,438,S8,2,100
315700,Salinas,632,S7,2,100
315720,Santa_Barbara,123,S4,121,100
315720,Santa_Barbara,123,S5,310,100
315720,Santa_Barbara,123,S6,155,100
315720,Santa_Barbara,123,S7,114,100
315720,Santa_Barbara,123,S8,23,100
315720,Santa_Barbara,123,S10,195,100
315725,Santa_Barbara_Do_Leste,317,S4,24,100
315725,Santa_Barbara_Do_Leste,317,S5,38,100
315725,Santa_Barbara_Do_Leste,317,S7,3,100
315725,Santa_Barbara_Do_Leste,317,S8,3,100
315725,Santa_Barbara_Do_Leste,317,S10,19,100
315727,Santa_Barbara_Do_Monte_Verde,325,S4,7,100
315727,Santa_Barbara_Do_Monte_Verde,325,S5,14,100
315727,Santa_Barbara_Do_Monte_Verde,325,S6,3,100
315727,Santa_Barbara_Do_Monte_Verde,325,S7,4,100
315727,Santa_Barbara_Do_Monte_Verde,325,S8,1,100
315730,Santa_Barbara_Do_Tugurio,200,S4,26,100
315730,Santa_Barbara_Do_Tugurio,200,S5,62,100
315730,Santa_Barbara_Do_Tugurio,200,S6,21,100
315730,Santa_Barbara_Do_Tugurio,200,S7,20,100
315730,Santa_Barbara_Do_Tugurio,200,S8,3,100
315730,Santa_Barbara_Do_Tugurio,200,S10,22,100
315733,Santa_Cruz_De_Minas,203,S4,54,100
315733,Santa_Cruz_De_Minas,203,S5,113,100
315733,Santa_Cruz_De_Minas,203,S6,16,100
315733,Santa_Cruz_De_Minas,203,S7,23,100
315733,Santa_Cruz_De_Minas,203,S8,7,100
315733,Santa_Cruz_De_Minas,203,S10,46,100
315740,Santa_Cruz_Do_Escalvado,221,S4,20,100
315740,Santa_Cruz_Do_Escalvado,221,S5,46,100
315740,Santa_Cruz_Do_Escalvado,221,S6,15,100
315740,Santa_Cruz_Do_Escalvado,221,S7,18,100
315740,Santa_Cruz_Do_Escalvado,221,S8,1,100
315740,Santa_Cruz_Do_Escalvado,221,S10,21,100
315750,Santa_Efigenia_De_Minas,369,S4,11,100
315750,Santa_Efigenia_De_Minas,369,S5,12,100
315750,Santa_Efigenia_De_Minas,369,S6,13,100
315750,Santa_Efigenia_De_Minas,369,S7,7,100
315750,Santa_Efigenia_De_Minas,369,S8,1,100
315760,Santa_Fe_De_Minas,575,S4,3,100
315760,Santa_Fe_De_Minas,575,S7,1,100
315765,Santa_Helena_De_Minas,657,S7,1,100
315770,Santa_Juliana,430,S4,10,100
315770,Santa_Juliana,430,S5,12,100
315770,Santa_Juliana,430,S6,9,100
315770,Santa_Juliana,430,S7,6,100
315770,Santa_Juliana,430,S8,1,100
315780,Santa_Luzia,41,S2,7608,100
315780,Santa_Luzia,41,S4,628,100
315780,Santa_Luzia,41,S5,3512,100
315780,Santa_Luzia,41,S6,969,100
315780,Santa_Luzia,41,S7,862,100
315780,Santa_Luzia,41,S8,164,100
315780,Santa_Luzia,41,S10,2149,100
315790,Santa_Margarida,271,S4,14,100
315790,Santa_Margarida,271,S5,60,100
315790,Santa_Margarida,271,S6,41,100
315790,Santa_Margarida,271,S7,13,100
315790,Santa_Margarida,271,S8,5,100
315790,Santa_Margarida,271,S10,28,100
315800,Santa_Maria_De_Itabira,148,S4,46,100
315800,Santa_Maria_De_Itabira,148,S5,94,100
315800,Santa_Maria_De_Itabira,148,S6,45,100
315800,Santa_Maria_De_Itabira,148,S7,37,100
315800,Santa_Maria_De_Itabira,148,S8,6,100
315800,Santa_Maria_De_Itabira,148,S10,60,100
315820,Santa_Maria_Do_Suacui,369,S5,3,100
315820,Santa_Maria_Do_Suacui,369,S6,21,100
315820,Santa_Maria_Do_Suacui,369,S7,11,100
315820,Santa_Maria_Do_Suacui,369,S8,2,100
315830,Santana_Da_Vargem,261,S4,33,100
315830,Santana_Da_Vargem,261,S5,56,100
315830,Santana_Da_Vargem,261,S6,11,100
315830,Santana_Da_Vargem,261,S7,14,100
315830,Santana_Da_Vargem,261,S8,3,100
315830,Santana_Da_Vargem,261,S10,22,100
315840,Santana_De_Cataguases,331,S4,3,100
315840,Santana_De_Cataguases,331,S5,14,100
315840,Santana_De_Cataguases,331,S6,3,100
315840,Santana_De_Cataguases,331,S7,8,100
315840,Santana_De_Cataguases,331,S8,1,100
315850,Santana_De_Pirapama,143,S4,84,100
315850,Santana_De_Pirapama,143,S5,170,100
315850,Santana_De_Pirapama,143,S6,73,100
315850,Santana_De_Pirapama,143,S7,41,100
315850,Santana_De_Pirapama,143,S8,10,100
315850,Santana_De_Pirapama,143,S10,98,100
315860,Santana_Do_Deserto,311,S4,10,100
315860,Santana_Do_Deserto,311,S5,21,100
315860,Santana_Do_Deserto,311,S7,8,100
315860,Santana_Do_Deserto,311,S8,2,100
315870,Santana_Do_Garambeu,251,S4,12,100
315870,Santana_Do_Garambeu,251,S5,23,100
315870,Santana_Do_Garambeu,251,S6,14,100
315870,Santana_Do_Garambeu,251,S7,7,100
315870,Santana_Do_Garambeu,251,S8,1,100
315880,Santana_Do_Jacare,215,S4,13,100
315880,Santana_Do_Jacare,215,S5,54,100
315880,Santana_Do_Jacare,215,S7,8,100
315880,Santana_Do_Jacare,215,S8,4,100
315880,Santana_Do_Jacare,215,S10,26,100
315890,Santana_Do_Manhuacu,326,S4,19,100
315890,Santana_Do_Manhuacu,326,S5,39,100
315890,Santana_Do_Manhuacu,326,S6,10,100
315890,Santana_Do_Manhuacu,326,S7,11,100
315890,Santana_Do_Manhuacu,326,S8,3,100
315890,Santana_Do_Manhuacu,326,S10,17,100
315895,Santana_Do_Paraiso,243,S4,140,100
315895,Santana_Do_Paraiso,243,S5,261,100
315895,Santana_Do_Paraiso,243,S6,141,100
315895,Santana_Do_Paraiso,243,S7,88,100
315895,Santana_Do_Paraiso,243,S8,21,100
315895,Santana_Do_Paraiso,243,S10,63,100
315900,Santana_Do_Riacho,135,S4,23,100
315900,Santana_Do_Riacho,135,S5,106,100
315900,Santana_Do_Riacho,135,S6,3,100
315900,Santana_Do_Riacho,135,S7,24,100
315900,Santana_Do_Riacho,135,S8,5,100
315900,Santana_Do_Riacho,135,S10,53,100
315910,Santana_Dos_Montes,144,S4,46,100
315910,Santana_Dos_Montes,144,S5,87,100
315910,Santana_Dos_Montes,144,S6,33,100
315910,Santana_Dos_Montes,144,S7,27,100
315910,Santana_Dos_Montes,144,S8,5,100
315910,Santana_Dos_Montes,144,S10,47,100
315920,Santa_Rita_De_Caldas,441,S4,15,100
315920,Santa_Rita_De_Caldas,441,S5,13,100
315920,Santa_Rita_De_Caldas,441,S6,13,100
315920,Santa_Rita_De_Caldas,441,S7,7,100
315920,Santa_Rita_De_Caldas,441,S8,1,100
315930,Santa_Rita_De_Jacutinga,387,S5,6,100
315930,Santa_Rita_De_Jacutinga,387,S6,5,100
315930,Santa_Rita_De_Jacutinga,387,S7,4,100
315935,Santa_Rita_De_Minas,332,S4,19,100
315935,Santa_Rita_De_Minas,332,S5,28,100
315935,Santa_Rita_De_Minas,332,S6,3,100
315935,Santa_Rita_De_Minas,332,S7,8,100
315935,Santa_Rita_De_Minas,332,S8,2,100
315935,Santa_Rita_De_Minas,332,S10,13,100
315940,Santa_Rita_De_Ibitipoca,243,S4,17,100
315940,Santa_Rita_De_Ibitipoca,243,S5,33,100
315940,Santa_Rita_De_Ibitipoca,243,S6,24,100
315940,Santa_Rita_De_Ibitipoca,243,S7,13,100
315940,Santa_Rita_De_Ibitipoca,243,S8,2,100
315940,Santa_Rita_De_Ibitipoca,243,S10,15,100
315950,Santa_Rita_Do_Itueto,498,S5,4,100
315950,Santa_Rita_Do_Itueto,498,S6,6,100
315950,Santa_Rita_Do_Itueto,498,S7,1,100
315960,Santa_Rita_Do_Sapucai,394,S4,15,100
315960,Santa_Rita_Do_Sapucai,394,S5,3,100
315960,Santa_Rita_Do_Sapucai,394,S6,24,100
315960,Santa_Rita_Do_Sapucai,394,S7,25,100
315960,Santa_Rita_Do_Sapucai,394,S8,5,100
315960,Santa_Rita_Do_Sapucai,394,S10,23,100
315970,Santa_Rosa_Da_Serra,268,S4,19,100
315970,Santa_Rosa_Da_Serra,268,S5,23,100
315970,Santa_Rosa_Da_Serra,268,S6,16,100
315970,Santa_Rosa_Da_Serra,268,S7,9,100
315970,Santa_Rosa_Da_Serra,268,S8,2,100
315990,Santo_Antonio_Do_Amparo,175,S5,124,100
315990,Santo_Antonio_Do_Amparo,175,S7,25,100
315990,Santo_Antonio_Do_Amparo,175,S8,8,100
315990,Santo_Antonio_Do_Amparo,175,S10,72,100
316000,Santo_Antonio_Do_Aventureiro,344,S4,6,100
316000,Santo_Antonio_Do_Aventureiro,344,S5,11,100
316000,Santo_Antonio_Do_Aventureiro,344,S6,7,100
316000,Santo_Antonio_Do_Aventureiro,344,S7,6,100
316000,Santo_Antonio_Do_Aventureiro,344,S8,1,100
316010,Santo_Antonio_Do_Grama,227,S4,11,100
316010,Santo_Antonio_Do_Grama,227,S5,12,100
316010,Santo_Antonio_Do_Grama,227,S7,3,100
316010,Santo_Antonio_Do_Grama,227,S8,1,100
316010,Santo_Antonio_Do_Grama,227,S10,21,100
316020,Santo_Antonio_Do_Itambe,260,S4,2,100
316020,Santo_Antonio_Do_Itambe,260,S5,28,100
316020,Santo_Antonio_Do_Itambe,260,S6,23,100
316020,Santo_Antonio_Do_Itambe,260,S7,4,100
316020,Santo_Antonio_Do_Itambe,260,S8,2,100
316020,Santo_Antonio_Do_Itambe,260,S10,16,100
316040,Santo_Antonio_Do_Monte,186,S4,55,100
316040,Santo_Antonio_Do_Monte,186,S5,133,100
316040,Santo_Antonio_Do_Monte,186,S6,75,100
316040,Santo_Antonio_Do_Monte,186,S7,36,100
316040,Santo_Antonio_Do_Monte,186,S8,11,100
316040,Santo_Antonio_Do_Monte,186,S10,108,100
316045,Santo_Antonio_Do_Retiro,667,S4,2,100
316045,Santo_Antonio_Do_Retiro,667,S7,1,100
316050,Santo_Antonio_Do_Rio_Abaixo,184,S4,9,100
316050,Santo_Antonio_Do_Rio_Abaixo,184,S5,21,100
316050,Santo_Antonio_Do_Rio_Abaixo,184,S6,12,100
316050,Santo_Antonio_Do_Rio_Abaixo,184,S7,3,100
316050,Santo_Antonio_Do_Rio_Abaixo,184,S8,1,100
316050,Santo_Antonio_Do_Rio_Abaixo,184,S10,12,100
316060,Santo_Hipolito,235,S4,10,100
316060,Santo_Hipolito,235,S5,28,100
316060,Santo_Hipolito,235,S6,8,100
316060,Santo_Hipolito,235,S7,9,100
316060,Santo_Hipolito,235,S8,2,100
316060,Santo_Hipolito,235,S10,12,100
316070,Santos_Dumont,217,S4,125,100
316070,Santos_Dumont,217,S5,276,100
316070,Santos_Dumont,217,S6,64,100
316070,Santos_Dumont,217,S7,58,100
316070,Santos_Dumont,217,S8,18,100
316070,Santos_Dumont,217,S10,113,100
316080,Sao_Bento_Abade,270,S4,23,100
316080,Sao_Bento_Abade,270,S5,39,100
316080,Sao_Bento_Abade,270,S6,22,100
316080,Sao_Bento_Abade,270,S7,7,100
316080,Sao_Bento_Abade,270,S8,3,100
316080,Sao_Bento_Abade,270,S10,18,100
316090,Sao_Bras_Do_Suacui,108,S4,37,100
316090,Sao_Bras_Do_Suacui,108,S5,97,100
316090,Sao_Bras_Do_Suacui,108,S6,57,100
316090,Sao_Bras_Do_Suacui,108,S7,26,100
316090,Sao_Bras_Do_Suacui,108,S8,5,100
316090,Sao_Bras_Do_Suacui,108,S10,53,100
316095,Sao_Domingos_Das_Dores,310,S4,13,100
316095,Sao_Domingos_Das_Dores,310,S5,27,100
316095,Sao_Domingos_Das_Dores,310,S6,12,100
316095,Sao_Domingos_Das_Dores,310,S8,2,100
316100,Sao_Domingos_Do_Prata,156,S4,30,100
316100,Sao_Domingos_Do_Prata,156,S5,107,100
316100,Sao_Domingos_Do_Prata,156,S6,94,100
316100,Sao_Domingos_Do_Prata,156,S7,54,100
316100,Sao_Domingos_Do_Prata,156,S8,9,100
316100,Sao_Domingos_Do_Prata,156,S10,82,100
316105,Sao_Felix_De_Minas,417,S4,6,100
316105,Sao_Felix_De_Minas,417,S5,5,100
316105,Sao_Felix_De_Minas,417,S6,5,100
316105,Sao_Felix_De_Minas,417,S7,2,100
316110,Sao_Francisco,581,S6,16,100
316110,Sao_Francisco,581,S7,8,100
316110,Sao_Francisco,581,S8,2,100
316120,Sao_Francisco_De_Paula,168,S4,44,100
316120,Sao_Francisco_De_Paula,168,S5,116,100
316120,Sao_Francisco_De_Paula,168,S6,46,100
316120,Sao_Francisco_De_Paula,168,S7,25,100
316120,Sao_Francisco_De_Paula,168,S8,5,100
316120,Sao_Francisco_De_Paula,168,S10,61,100
316130,Sao_Francisco_De_Sales,687,S4,2,100
316130,Sao_Francisco_De_Sales,687,S7,1,100
316140,Sao_Francisco_Do_Gloria,347,S4,5,100
316140,Sao_Francisco_Do_Gloria,347,S5,13,100
316140,Sao_Francisco_Do_Gloria,347,S6,7,100
316140,Sao_Francisco_Do_Gloria,347,S7,6,100
316140,Sao_Francisco_Do_Gloria,347,S8,1,100
316150,Sao_Geraldo,261,S4,22,100
316150,Sao_Geraldo,261,S5,97,100
316150,Sao_Geraldo,261,S6,22,100
316150,Sao_Geraldo,261,S7,42,100
316150,Sao_Geraldo,261,S8,7,100
316150,Sao_Geraldo,261,S10,38,100
316160,Sao_Geraldo_Da_Piedade,335,S4,13,100
316160,Sao_Geraldo_Da_Piedade,335,S5,12,100
316160,Sao_Geraldo_Da_Piedade,335,S6,13,100
316160,Sao_Geraldo_Da_Piedade,335,S7,8,100
316160,Sao_Geraldo_Da_Piedade,335,S8,1,100
316165,Sao_Geraldo_Do_Baixio,422,S4,7,100
316165,Sao_Geraldo_Do_Baixio,422,S5,6,100
316165,Sao_Geraldo_Do_Baixio,422,S6,7,100
316165,Sao_Geraldo_Do_Baixio,422,S7,3,100
316170,Sao_Goncalo_Do_Abaete,369,S4,20,100
316170,Sao_Goncalo_Do_Abaete,369,S5,17,100
316170,Sao_Goncalo_Do_Abaete,369,S6,19,100
316170,Sao_Goncalo_Do_Abaete,369,S7,11,100
316170,Sao_Goncalo_Do_Abaete,369,S8,2,100
316180,Sao_Goncalo_Do_Para,110,S4,169,100
316180,Sao_Goncalo_Do_Para,110,S5,365,100
316180,Sao_Goncalo_Do_Para,110,S6,28,100
316180,Sao_Goncalo_Do_Para,110,S7,98,100
316180,Sao_Goncalo_Do_Para,110,S8,17,100
316180,Sao_Goncalo_Do_Para,110,S10,166,100
316190,Sao_Goncalo_Do_Rio_Abaixo,102,S4,132,100
316190,Sao_Goncalo_Do_Rio_Abaixo,102,S5,346,100
316190,Sao_Goncalo_Do_Rio_Abaixo,102,S6,53,100
316190,Sao_Goncalo_Do_Rio_Abaixo,102,S7,87,100
316190,Sao_Goncalo_Do_Rio_Abaixo,102,S8,16,100
316190,Sao_Goncalo_Do_Rio_Abaixo,102,S10,176,100
316200,Sao_Goncalo_Do_Sapucai,323,S5,38,100
316200,Sao_Goncalo_Do_Sapucai,323,S6,37,100
316200,Sao_Goncalo_Do_Sapucai,323,S7,22,100
316200,Sao_Goncalo_Do_Sapucai,323,S8,5,100
316200,Sao_Goncalo_Do_Sapucai,323,S10,24,100
316210,Sao_Gotardo,296,S4,30,100
316210,Sao_Gotardo,296,S5,62,100
316210,Sao_Gotardo,296,S6,52,100
316210,Sao_Gotardo,296,S7,18,100
316210,Sao_Gotardo,296,S8,6,100
316210,Sao_Gotardo,296,S10,31,100
316220,Sao_Joao_Batista_Do_Gloria,354,S5,9,100
316220,Sao_Joao_Batista_Do_Gloria,354,S6,3,100
316220,Sao_Joao_Batista_Do_Gloria,354,S8,1,100
316225,Sao_Joao_Da_Lagoa,433,S4,5,100
316225,Sao_Joao_Da_Lagoa,433,S5,8,100
316225,Sao_Joao_Da_Lagoa,433,S6,10,100
316225,Sao_Joao_Da_Lagoa,433,S7,1,100
316230,Sao_Joao_Da_Mata,383,S4,5,100
316230,Sao_Joao_Da_Mata,383,S5,6,100
316230,Sao_Joao_Da_Mata,383,S7,2,100
316240,Sao_Joao_Da_Ponte,554,S6,9,100
316240,Sao_Joao_Da_Ponte,554,S7,1,100
316240,Sao_Joao_Da_Ponte,554,S8,1,100
316245,Sao_Joao_Das_Missoes,670,S6,5,100
316245,Sao_Joao_Das_Missoes,670,S7,2,100
316250,Sao_Joao_Del_Rei,206,S4,179,100
316250,Sao_Joao_Del_Rei,206,S5,382,100
316250,Sao_Joao_Del_Rei,206,S6,54,100
316250,Sao_Joao_Del_Rei,206,S7,110,100
316250,Sao_Joao_Del_Rei,206,S8,24,100
316250,Sao_Joao_Del_Rei,206,S10,156,100
316255,Sao_Joao_Do_Manhuacu,292,S4,38,100
316255,Sao_Joao_Do_Manhuacu,292,S5,72,100
316255,Sao_Joao_Do_Manhuacu,292,S6,28,100
316255,Sao_Joao_Do_Manhuacu,292,S7,20,100
316255,Sao_Joao_Do_Manhuacu,292,S8,6,100
316255,Sao_Joao_Do_Manhuacu,292,S10,32,100
316257,Sao_Joao_Do_Manteninha,446,S4,2,100
316257,Sao_Joao_Do_Manteninha,446,S5,3,100
316257,Sao_Joao_Do_Manteninha,446,S6,4,100
316257,Sao_Joao_Do_Manteninha,446,S7,2,100
316260,Sao_Joao_Do_Oriente,289,S4,23,100
316260,Sao_Joao_Do_Oriente,289,S5,40,100
316260,Sao_Joao_Do_Oriente,289,S6,7,100
316260,Sao_Joao_Do_Oriente,289,S7,17,100
316260,Sao_Joao_Do_Oriente,289,S8,3,100
316260,Sao_Joao_Do_Oriente,289,S10,18,100
316265,Sao_Joao_Do_Pacui,486,S4,3,100
316265,Sao_Joao_Do_Pacui,486,S5,4,100
316265,Sao_Joao_Do_Pacui,486,S7,1,100
316280,Sao_Joao_Evangelista,298,S4,10,100
316280,Sao_Joao_Evangelista,298,S5,40,100
316280,Sao_Joao_Evangelista,298,S6,28,100
316280,Sao_Joao_Evangelista,298,S7,8,100
316280,Sao_Joao_Evangelista,298,S8,4,100
316280,Sao_Joao_Evangelista,298,S10,23,100
316290,Sao_Joao_Nepomuceno,317,S4,23,100
316290,Sao_Joao_Nepomuceno,317,S5,57,100
316290,Sao_Joao_Nepomuceno,317,S6,23,100
316290,Sao_Joao_Nepomuceno,317,S7,21,100
316290,Sao_Joao_Nepomuceno,317,S8,6,100
316290,Sao_Joao_Nepomuceno,317,S10,23,100
316292,Sao_Joaquim_De_Bicas,35,S4,543,100
316292,Sao_Joaquim_De_Bicas,35,S5,1536,100
316292,Sao_Joaquim_De_Bicas,35,S6,364,100
316292,Sao_Joaquim_De_Bicas,35,S7,235,100
316292,Sao_Joaquim_De_Bicas,35,S8,82,100
316292,Sao_Joaquim_De_Bicas,35,S10,970,100
316294,Sao_Jose_Da_Barra,339,S4,23,100
316294,Sao_Jose_Da_Barra,339,S5,29,100
316294,Sao_Jose_Da_Barra,339,S6,21,100
316294,Sao_Jose_Da_Barra,339,S7,2,100
316294,Sao_Jose_Da_Barra,339,S8,3,100
316295,Sao_Jose_Da_Lapa,40,S4,385,100
316295,Sao_Jose_Da_Lapa,40,S5,1303,100
316295,Sao_Jose_Da_Lapa,40,S6,340,100
316295,Sao_Jose_Da_Lapa,40,S7,264,100
316295,Sao_Jose_Da_Lapa,40,S8,54,100
316295,Sao_Jose_Da_Lapa,40,S10,674,100
316300,Sao_Jose_Da_Safira,414,S4,6,100
316300,Sao_Jose_Da_Safira,414,S5,5,100
316300,Sao_Jose_Da_Safira,414,S7,3,100
316310,Sao_Jose_Da_Varginha,96,S4,73,100
316310,Sao_Jose_Da_Varginha,96,S5,161,100
316310,Sao_Jose_Da_Varginha,96,S6,46,100
316310,Sao_Jose_Da_Varginha,96,S7,23,100
316310,Sao_Jose_Da_Varginha,96,S8,9,100
316310,Sao_Jose_Da_Varginha,96,S10,89,100
316320,Sao_Jose_Do_Alegre,423,S4,4,100
316320,Sao_Jose_Do_Alegre,423,S5,6,100
